#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
ePL,15.734716553287532,1,945,0,,2,,432,432,1,r,0,0,0,307,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,15.734761904761454,1,945,0,,2,,432,432,1,r,0,0,0,307,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,15.734807256235376,1,945,0,,2,,432,432,1,r,0,0,0,307,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,15.734943310657144,1,945,1,,2,,432,432,3,b,1,0,8,307,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,15.750068027210432,1,946,0,,10,,432,432,3,b,1,1,0,308,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,15.750272108843085,1,946,0,,10,,432,432,3,b,1,1,0,308,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,15.750430839001815,1,946,0,,10,,432,432,3,b,2,1,-1,308,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,0,0,1
aVC,15.766462585033562,1,946,1,,9,,432,432,3,b,2,2,-1,309,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,15.783151927437189,1,947,2,,8,,432,432,3,b,2,2,-1,310,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,1,0,1
aVC,15.800045351473468,1,949,0,,7,,432,432,3,b,2,2,-1,311,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,-2,0,1
aVC,15.816507936507483,1,949,1,,6,,432,432,3,b,2,2,-1,312,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,1,0,1
aVC,15.833219954648072,1,950,1,,5,,432,432,3,b,2,2,-1,313,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,2
aVC,15.849886621314738,1,951,2,,4,,432,432,3,b,2,2,5,314,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,0,1
aVC,15.867959183673015,1,953,0,,9,,432,432,3,b,2,2,0,315,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-2,0,1
wNC,15.868163265305666,1,953,0,,9,,432,432,3,b,2,2,0,315,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,0,0,2
mode,15.883129251700222,1,953,8,,9,,432,432,1,r,0,2,0,315,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,8,1,1
fCB,16.002018140589108,1,961,0,,9,,976,976,1,r,0,0,-7,315,1,,,,,,,,208,3,0,187,9,66,0,10,0,0,-8,1,1
aVC,16.00206349206303,1,961,0,,2,,976,976,1,r,0,0,0,316,1,,,,,,,,208,3,0,187,18,66,0,10,0,0,0,1,1
ePL,16.002290249432644,1,961,0,,2,,976,976,1,r,0,0,0,316,1,,,,,,,,208,3,0,187,18,0,0,10,0,0,0,1,2
evM,16.002335600906566,1,961,0,,2,,976,976,1,r,0,0,0,316,1,,,,,,,,208,3,0,187,18,0,3,10,0,0,0,1,3
evS,16.002380952380488,1,961,0,,2,,976,976,1,r,0,0,0,316,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,4
mode,16.002517006802258,1,961,0,,2,,976,976,2,a,1,0,0,316,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,16.016553287981377,1,961,1,,2,,1536,1536,2,c+,1,1,0,316,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,16.033242630385004,1,962,1,,2,,1792,1792,1,b,1,1,0,316,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,16.049954648525592,1,963,1,,2,,2048,2048,1,g+,1,1,0,316,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,16.06666666666618,1,964,5,,2,,2048,2048,1,r,0,1,7,316,0,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,0,1
aVC,16.134104308389528,1,969,0,,9,,2048,2048,1,r,0,0,0,317,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,-5,0,1
mode,16.134467120180908,1,969,0,,9,,2048,2048,1,g+,2,0,0,317,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,0,0,2
mode,16.14986394557773,1,969,8,,9,,2048,2048,1,r,0,2,0,317,2,,,,,,,,0,8,0,187,9,0,3,9,0,0,8,2,1
fCB,16.267437641722864,1,977,0,,9,,432,432,1,r,0,0,-7,317,2,,,,,,,,176,1,0,187,9,0,3,9,0,0,-8,2,1
aVC,16.267482993196786,1,977,0,,2,,432,432,1,r,0,0,0,318,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,0,2,1
ePL,16.2677097505664,1,977,0,,2,,432,432,1,r,0,0,0,318,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,16.267755102040322,1,977,0,,2,,432,432,1,r,0,0,0,318,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,16.267800453514244,1,977,0,,2,,432,432,1,r,0,0,0,318,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,16.267936507936014,1,977,1,,2,,432,432,3,b,1,0,8,318,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,16.2836507936503,1,978,0,,10,,432,432,3,b,1,1,0,319,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,16.28385487528295,1,978,0,,10,,432,432,3,b,1,1,0,319,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,16.284013605441682,1,978,1,,10,,432,432,3,b,2,1,-1,319,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,1,0,1
aVC,16.30004535147343,1,979,1,,9,,432,432,3,b,2,2,-1,320,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,0,0,2
aVC,16.31675736961402,1,980,1,,8,,432,432,3,b,2,2,-1,321,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,3
aVC,16.333877551019917,1,981,1,,7,,432,432,3,b,2,2,-1,322,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,4
aVC,16.35011337868432,1,982,1,,6,,432,432,3,b,2,2,-1,323,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,5
aVC,16.36682539682491,1,983,1,,5,,432,432,3,b,2,2,-1,324,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,6
aVC,16.383514739228538,1,984,1,,4,,432,432,3,b,2,2,5,325,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,0,0,1
aVC,16.401791383219464,1,985,0,,9,,432,432,3,b,2,2,0,326,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-1,0,1
wNC,16.401995464852117,1,985,1,,9,,432,432,3,b,2,2,0,326,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,1,0,1
mode,16.41680272108794,1,986,7,,9,,432,432,1,r,0,2,0,326,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,6,1,1
fCB,16.5342857142852,1,993,0,,9,,976,976,1,r,0,0,-7,326,1,,,,,,,,208,3,0,187,9,66,0,10,0,0,-7,1,1
aVC,16.53430839002216,1,993,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,66,0,10,0,0,0,1,1
ePL,16.53453514739177,1,993,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,0,0,10,0,0,0,1,2
evM,16.534603174602655,1,993,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,0,3,10,0,0,0,1,3
evS,16.534648526076577,1,993,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,4
mode,16.534761904761385,1,993,1,,2,,976,976,2,a,1,0,0,327,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,1,0,1
fCB,16.55018140589517,1,994,1,,2,,1536,1536,2,c+,1,1,0,327,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,0,-1,2
fCB,16.5668707482988,1,995,1,,2,,1792,1792,1,b,1,1,0,327,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,3
fCB,16.58356009070243,1,996,1,,2,,2048,2048,1,g+,1,1,0,327,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,4
mode,16.60024943310606,1,997,4,,2,,2048,2048,1,r,0,1,0,327,1,,,,,,,,0,8,0,187,18,0,3,9,0,0,3,1,1
fCB,16.667891156462076,1,1001,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,-4,1,1
evS,16.668072562357764,1,1001,0,,2,,976,976,1,r,0,0,0,327,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,16.668208616779534,1,1001,1,,2,,976,976,2,a,1,0,0,327,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,1,0,1
fCB,16.683514739228514,1,1002,1,,2,,1536,1536,2,c+,1,1,0,327,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,0,-1,2
fCB,16.700204081632144,1,1003,1,,2,,1792,1792,1,b,1,1,0,327,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,3
fCB,16.716893424035774,1,1004,1,,2,,2048,2048,1,g+,1,1,0,327,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,4
mode,16.733560090702444,1,1005,4,,2,,2048,2048,1,r,0,1,0,327,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,3,2,1
fCB,16.80111111111061,1,1009,0,,2,,432,432,1,r,0,0,0,327,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-4,2,1
ePL,16.801201814058455,1,1009,0,,2,,432,432,1,r,0,0,0,327,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,16.801247165532377,1,1009,0,,2,,432,432,1,r,0,0,0,327,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,16.8012925170063,1,1009,0,,2,,432,432,1,r,0,0,0,327,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,16.80142857142807,1,1009,1,,2,,432,432,3,b,1,0,8,327,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,16.817120181405393,1,1010,0,,10,,432,432,3,b,1,1,0,328,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,16.817346938775007,1,1010,0,,10,,432,432,3,b,1,1,0,328,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,16.817482993196776,1,1010,1,,10,,432,432,3,b,2,1,-1,328,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,1,0,1
aVC,16.833514739228523,1,1011,1,,9,,432,432,3,b,2,2,-1,329,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,0,0,2
aVC,16.850226757369114,1,1012,1,,8,,432,432,3,b,2,2,-1,330,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,3
aVC,16.866870748298822,1,1013,1,,7,,432,432,3,b,2,2,-1,331,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,4
aVC,16.88356009070245,1,1014,1,,6,,432,432,3,b,2,2,-1,332,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,5
aVC,16.90024943310608,1,1015,1,,5,,432,432,3,b,2,2,-1,333,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,6
aVC,16.91693877550971,1,1016,1,,4,,432,432,3,b,2,2,0,334,-2,,,,,,,,176,1,8,171,4,66,0,10,0,0,0,-2,1
fCB,16.93444444444395,1,1017,0,,4,,2560,2560,1,f,2,2,6,334,0,,,,,,,,0,10,8,171,4,66,0,10,0,0,-1,0,1
aVC,16.934489795917873,1,1017,0,,10,,2560,2560,1,f,2,2,0,335,0,,,,,,,,0,10,8,171,10,66,0,10,0,0,0,0,1
wNC,16.934693877550526,1,1017,0,,10,,2560,2560,1,f,2,2,0,335,0,,,,,,,,0,10,0,171,10,66,0,10,0,0,0,0,2
mode,16.934829931972295,1,1017,1,,10,,2560,2560,1,f,3,2,-2,335,0,,,,,,,,0,10,0,169,10,66,0,10,0,0,1,0,1
aVC,16.950453514738737,1,1018,0,,8,,2560,2560,1,f,3,3,0,336,0,,,,,,,,0,10,0,169,8,66,0,10,0,0,-1,0,1
mode,16.95081632653012,1,1018,4,,8,,2560,2560,1,f,2,3,-1,336,0,,,,,,,,0,10,0,171,8,66,0,10,0,0,4,0,1
aVC,17.017074829931484,1,1022,3,,7,,2560,2560,1,f,2,2,0,337,2,,,,,,,,0,10,0,171,7,66,0,10,0,0,-1,2,1
fCB,17.07079365079316,1,1025,0,,7,,432,432,3,b,2,2,-5,337,0,,,,,,,,176,1,0,171,7,66,0,10,0,0,-3,0,1
aVC,17.070839002267082,1,1025,0,,2,,432,432,3,b,2,2,0,338,0,,,,,,,,176,1,0,171,18,66,0,10,0,0,0,0,1
evS,17.070975056688848,1,1025,0,,2,,432,432,3,b,2,2,0,338,0,,,,,,,,176,1,0,171,18,66,0,10,0,0,0,0,2
mode,17.071111111110618,1,1025,1,,2,,432,432,3,b,1,2,8,338,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,17.08405895691558,1,1026,0,,10,,432,432,3,b,1,1,0,339,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,17.084263038548233,1,1026,0,,10,,432,432,3,b,1,1,0,339,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,17.084421768706964,1,1026,1,,10,,432,432,3,b,2,1,-1,339,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,1,0,1
aVC,17.100385487527827,1,1027,1,,9,,432,432,3,b,2,2,-1,340,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,0,0,2
aVC,17.117052154194496,1,1028,1,,8,,432,432,3,b,2,2,-1,341,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,3
aVC,17.133696145124205,1,1029,1,,7,,432,432,3,b,2,2,-1,342,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,4
aVC,17.150408163264792,1,1030,1,,6,,432,432,3,b,2,2,-1,343,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,5
aVC,17.167097505668423,1,1031,1,,5,,432,432,3,b,2,2,-1,344,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,6
aVC,17.183786848072053,1,1032,1,,4,,432,432,3,b,2,2,0,345,-1,,,,,,,,176,1,8,171,4,66,0,10,0,0,0,-1,1
fCB,17.201269841269333,1,1033,0,,4,,976,976,2,a,2,2,-2,345,0,,,,,,,,208,3,8,171,4,66,0,10,0,0,-1,0,1
aVC,17.201315192743255,1,1033,0,,2,,976,976,2,a,2,2,0,346,0,,,,,,,,208,3,8,171,18,66,0,10,0,0,0,0,1
ePL,17.201541950112865,1,1033,0,,2,,976,976,2,a,2,2,0,346,0,,,,,,,,208,3,8,171,18,0,0,10,0,0,0,0,2
evM,17.201587301586788,1,1033,0,,2,,976,976,2,a,2,2,0,346,0,,,,,,,,208,3,8,171,18,0,3,10,0,0,0,0,3
evS,17.20163265306071,1,1033,0,,2,,976,976,2,a,2,2,0,346,0,,,,,,,,208,3,8,171,18,0,3,9,0,0,0,0,4
mode,17.20176870748248,1,1033,1,,2,,976,976,2,a,1,2,0,346,0,,,,,,,,208,3,8,185,18,0,3,9,0,0,1,0,1
fCB,17.217165532879303,1,1034,1,,2,,1536,1536,2,c+,1,1,0,346,-1,,,,,,,,0,6,8,185,18,0,3,9,0,0,0,-1,2
fCB,17.233877551019894,1,1035,1,,2,,1792,1792,1,b,1,1,0,346,0,,,,,,,,0,7,8,185,18,0,3,9,0,0,0,0,3
fCB,17.250566893423525,1,1036,1,,2,,2048,2048,1,g+,1,1,0,346,0,,,,,,,,0,8,8,185,18,0,3,9,0,0,0,0,4
mode,17.267233560090194,1,1037,4,,2,,2048,2048,1,r,0,1,7,346,0,,,,,,,,0,8,8,187,18,0,3,9,0,0,3,0,1
aVC,17.334829931972283,1,1041,0,,9,,2048,2048,1,r,0,0,0,347,0,,,,,,,,0,8,8,187,9,0,3,9,0,0,-4,0,1
wNC,17.335034013604933,1,1041,0,,9,,2048,2048,1,r,0,0,0,347,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,0,0,2
mode,17.335192743763663,1,1041,1,,9,,2048,2048,1,g+,2,0,0,347,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,1,0,1
mode,17.350521541949604,1,1042,7,,9,,2048,2048,1,r,0,2,0,347,1,,,,,,,,0,8,0,187,9,0,3,9,0,0,6,1,1
fCB,17.46818594104258,1,1049,0,,9,,976,976,1,r,0,0,-7,347,1,,,,,,,,208,3,0,187,9,0,3,9,0,0,-7,1,1
aVC,17.468231292516503,1,1049,0,,2,,976,976,1,r,0,0,0,348,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,1
evS,17.46836734693827,1,1049,0,,2,,976,976,1,r,0,0,0,348,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,17.46850340136004,1,1049,1,,2,,976,976,2,a,1,0,0,348,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,1,0,1
fCB,17.48383219954598,1,1050,1,,2,,1536,1536,2,c+,1,1,0,348,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,0,-1,2
fCB,17.50052154194961,1,1051,1,,2,,1792,1792,1,b,1,1,0,348,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,3
fCB,17.51721088435324,1,1052,1,,2,,2048,2048,1,g+,1,1,0,348,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,4
mode,17.53387755101991,1,1053,4,,2,,2048,2048,1,r,0,1,0,348,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,3,2,1
fCB,17.602222222221727,1,1057,0,,2,,432,432,1,r,0,0,0,348,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-4,2,1
ePL,17.602494331065262,1,1057,0,,2,,432,432,1,r,0,0,0,348,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,17.602539682539184,1,1057,0,,2,,432,432,1,r,0,0,0,348,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,17.602585034013106,1,1057,0,,2,,432,432,1,r,0,0,0,348,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,17.602721088434876,1,1057,1,,2,,432,432,3,b,1,0,8,348,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,17.617687074829423,1,1058,0,,10,,432,432,3,b,1,1,0,349,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,17.617891156462075,1,1058,0,,10,,432,432,3,b,1,1,0,349,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,17.618049886620806,1,1058,1,,10,,432,432,3,b,2,1,-1,349,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,1,0,1
aVC,17.634081632652553,1,1059,1,,9,,432,432,3,b,2,2,-1,350,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,0,0,2
aVC,17.65079365079314,1,1060,1,,8,,432,432,3,b,2,2,-1,351,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,3
aVC,17.667437641722845,1,1061,1,,7,,432,432,3,b,2,2,-1,352,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,4
aVC,17.68412698412647,1,1062,1,,6,,432,432,3,b,2,2,-1,353,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,5
aVC,17.700816326530095,1,1063,1,,5,,432,432,3,b,2,2,-1,354,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,6
aVC,17.717528344670683,1,1064,1,,4,,432,432,3,b,2,2,0,355,-1,,,,,,,,176,1,8,171,4,66,0,10,0,0,0,-1,1
fCB,17.734920634920115,1,1065,0,,4,,976,976,2,a,2,2,-2,355,0,,,,,,,,208,3,8,171,4,66,0,10,0,0,-1,0,1
aVC,17.734965986394037,1,1065,0,,2,,976,976,2,a,2,2,0,356,0,,,,,,,,208,3,8,171,18,66,0,10,0,0,0,0,1
ePL,17.735192743763648,1,1065,0,,2,,976,976,2,a,2,2,0,356,0,,,,,,,,208,3,8,171,18,0,0,10,0,0,0,0,2
evM,17.73523809523757,1,1065,0,,2,,976,976,2,a,2,2,0,356,0,,,,,,,,208,3,8,171,18,0,3,10,0,0,0,0,3
evS,17.73528344671149,1,1065,0,,2,,976,976,2,a,2,2,0,356,0,,,,,,,,208,3,8,171,18,0,3,9,0,0,0,0,4
mode,17.73541950113326,1,1065,1,,2,,976,976,2,a,1,2,0,356,0,,,,,,,,208,3,8,185,18,0,3,9,0,0,1,0,1
fCB,17.75081632653009,1,1066,1,,2,,1536,1536,2,c+,1,1,0,356,-1,,,,,,,,0,6,8,185,18,0,3,9,0,0,0,-1,2
fCB,17.76750566893372,1,1067,1,,2,,1792,1792,1,b,1,1,0,356,0,,,,,,,,0,7,8,185,18,0,3,9,0,0,0,0,3
fCB,17.78421768707431,1,1068,1,,2,,2048,2048,1,g+,1,1,0,356,0,,,,,,,,0,8,8,185,18,0,3,9,0,0,0,0,4
mode,17.80088435374098,1,1069,4,,2,,2048,2048,1,r,0,1,7,356,0,,,,,,,,0,8,8,187,18,0,3,9,0,0,3,0,1
aVC,17.868140589568647,1,1073,0,,9,,2048,2048,1,r,0,0,0,357,0,,,,,,,,0,8,8,187,9,0,3,9,0,0,-4,0,1
wNC,17.86836734693826,1,1073,0,,9,,2048,2048,1,r,0,0,0,357,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,0,0,2
mode,17.86850340136003,1,1073,1,,9,,2048,2048,1,g+,2,0,0,357,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,1,0,1
mode,17.884331065759124,1,1074,7,,9,,2048,2048,1,r,0,2,0,357,1,,,,,,,,0,8,0,187,9,0,3,9,0,0,6,1,1
fCB,18.00263038548701,1,1081,0,,9,,976,976,1,r,0,0,-7,357,1,,,,,,,,208,3,0,187,9,0,3,9,0,0,-7,1,1
aVC,18.00267573696093,1,1081,0,,2,,976,976,1,r,0,0,0,358,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,1
evS,18.002993197278393,1,1081,0,,2,,976,976,1,r,0,0,0,358,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,18.0031065759632,1,1081,1,,2,,976,976,2,a,1,0,0,358,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,1,0,1
fCB,18.017891156462063,1,1082,1,,2,,1536,1536,2,c+,1,1,0,358,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,0,-1,2
fCB,18.03460317460265,1,1083,1,,2,,1792,1792,1,b,1,1,0,358,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,3
fCB,18.051292517006278,1,1084,1,,2,,2048,2048,1,g+,1,1,0,358,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,4
mode,18.067959183672944,1,1085,4,,2,,2048,2048,1,r,0,1,0,358,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,3,2,1
fCB,18.13555555555502,1,1089,0,,2,,432,432,1,r,0,0,0,358,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-4,2,1
ePL,18.13582766439855,1,1089,0,,2,,432,432,1,r,0,0,0,358,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,18.135873015872473,1,1089,0,,2,,432,432,1,r,0,0,0,358,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,18.135918367346395,1,1089,0,,2,,432,432,1,r,0,0,0,358,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,18.136054421768165,1,1089,1,,2,,432,432,3,b,1,0,8,358,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,18.15163265306068,1,1090,0,,10,,432,432,3,b,1,1,0,359,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,18.151836734693333,1,1090,0,,10,,432,432,3,b,1,1,0,359,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,18.151995464852064,1,1090,1,,10,,432,432,3,b,2,1,-1,359,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,1,0,1
aVC,18.16802721088381,1,1091,1,,9,,432,432,3,b,2,2,-1,360,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,0,0,2
aVC,18.1847392290244,1,1092,1,,8,,432,432,3,b,2,2,-1,361,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,3
aVC,18.20138321995411,1,1093,1,,7,,432,432,3,b,2,2,-1,362,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,4
aVC,18.21807256235774,1,1094,1,,6,,432,432,3,b,2,2,-1,363,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,5
aVC,18.23476190476137,1,1095,1,,5,,432,432,3,b,2,2,-1,364,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,6
aVC,18.251451247165,1,1096,1,,4,,432,432,3,b,2,2,0,365,-1,,,,,,,,176,1,8,171,4,66,0,10,0,0,0,-1,1
fCB,18.268662131518745,1,1097,0,,4,,976,976,2,a,2,2,-2,365,0,,,,,,,,208,3,8,171,4,66,0,10,0,0,-1,0,1
aVC,18.268707482992667,1,1097,0,,2,,976,976,2,a,2,2,0,366,0,,,,,,,,208,3,8,171,18,66,0,10,0,0,0,0,1
ePL,18.268934240362277,1,1097,0,,2,,976,976,2,a,2,2,0,366,0,,,,,,,,208,3,8,171,18,0,0,10,0,0,0,0,2
evM,18.2689795918362,1,1097,0,,2,,976,976,2,a,2,2,0,366,0,,,,,,,,208,3,8,171,18,0,3,10,0,0,0,0,3
evS,18.26902494331012,1,1097,0,,2,,976,976,2,a,2,2,0,366,0,,,,,,,,208,3,8,171,18,0,3,9,0,0,0,0,4
mode,18.26916099773189,1,1097,1,,2,,976,976,2,a,1,2,0,366,0,,,,,,,,208,3,8,185,18,0,3,9,0,0,1,0,1
fCB,18.284807256235293,1,1098,1,,2,,1536,1536,2,c+,1,1,0,366,-1,,,,,,,,0,6,8,185,18,0,3,9,0,0,0,-1,2
fCB,18.301496598638924,1,1099,1,,2,,1792,1792,1,b,1,1,0,366,0,,,,,,,,0,7,8,185,18,0,3,9,0,0,0,0,3
fCB,18.318185941042554,1,1100,1,,2,,2048,2048,1,g+,1,1,0,366,0,,,,,,,,0,8,8,185,18,0,3,9,0,0,0,0,4
mode,18.334875283446184,1,1101,4,,2,,2048,2048,1,r,0,1,7,366,0,,,,,,,,0,8,8,187,18,0,3,9,0,0,3,0,1
aVC,18.40217687074777,1,1105,0,,9,,2048,2048,1,r,0,0,0,367,0,,,,,,,,0,8,8,187,9,0,3,9,0,0,-4,0,1
wNC,18.402380952380422,1,1105,0,,9,,2048,2048,1,r,0,0,0,367,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,0,0,2
mode,18.402517006802192,1,1105,1,,9,,2048,2048,1,g+,2,0,0,367,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,1,0,1
mode,18.418163265305594,1,1106,7,,9,,2048,2048,1,r,0,2,0,367,1,,,,,,,,0,8,0,187,9,0,3,9,0,0,6,1,1
fCB,18.535600907028943,1,1113,0,,9,,976,976,1,r,0,0,-7,367,1,,,,,,,,208,3,0,187,9,0,3,9,0,0,-7,1,1
