#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
ePL,18.125079365079166,0,1088,0,,11,,1008,1008,2,a,1,1,0,134,0,,,,,,,,240,3,4,184,11,184,3,9,0,0,0,0,3
evM,18.12514739229005,0,1088,0,,11,,1008,1008,2,a,1,1,0,134,0,,,,,,,,240,3,4,184,11,184,0,9,0,0,0,0,4
evS,18.12519274376397,0,1088,1,,11,,1008,1008,2,a,1,1,-1,134,0,,,,,,,,240,3,4,184,11,184,0,10,0,0,1,0,1
aVC,18.141043083900026,0,1089,1,,10,,1008,1008,2,a,1,1,-1,135,0,,,,,,,,240,3,4,170,10,184,0,10,0,0,0,0,2
aVC,18.157732426303657,0,1090,1,,9,,1008,1008,2,a,1,1,-1,136,0,,,,,,,,240,3,4,170,9,184,0,10,0,0,0,0,3
aVC,18.174421768707287,0,1091,6,,8,,1008,1008,2,a,1,1,0,137,0,,,,,,,,240,3,4,170,8,184,0,10,0,0,5,0,1
wNC,18.27512471655309,0,1097,27,,8,,1008,1008,2,a,1,1,-1,137,0,,,,,,,,240,3,0,186,8,184,0,10,0,0,21,0,1
aVC,18.724580498866008,0,1124,1,,7,,1008,1008,2,a,1,1,-1,138,0,,,,,,,,240,3,0,186,7,184,0,10,0,0,-26,0,1
aVC,18.740975056689138,0,1125,1,,6,,1008,1008,2,a,1,1,-1,139,0,,,,,,,,240,3,0,186,6,184,0,10,0,0,0,0,2
aVC,18.757664399092764,0,1126,1,,5,,1008,1008,2,a,1,1,7,140,0,,,,,,,,240,3,0,186,5,184,0,10,0,0,0,0,1
aVC,18.775782312924964,0,1127,0,,12,,1008,1008,2,a,1,1,0,141,0,,,,,,,,240,3,0,186,12,184,0,10,0,0,-1,0,1
ePL,18.776145124716344,0,1127,0,,12,,1008,1008,2,a,1,1,0,141,0,,,,,,,,240,3,0,186,12,0,0,10,0,0,0,0,2
evM,18.776190476190266,0,1127,0,,12,,1008,1008,2,a,1,1,0,141,0,,,,,,,,240,3,0,186,12,0,3,10,0,0,0,0,3
evS,18.776235827664188,0,1127,1,,12,,1008,1008,2,a,1,1,-1,141,0,,,,,,,,240,3,0,186,12,0,3,9,0,0,1,0,1
aVC,18.79122448979571,0,1128,1,,11,,1008,1008,2,a,1,1,-1,142,0,,,,,,,,240,3,0,184,11,0,3,9,0,0,0,0,2
aVC,18.807913832199336,0,1129,1,,10,,1008,1008,2,a,1,1,-1,143,0,,,,,,,,240,3,0,184,10,0,3,9,0,0,0,0,3
aVC,18.824603174602963,0,1130,1,,9,,1008,1008,2,a,1,1,-1,144,0,,,,,,,,240,3,0,184,9,0,3,9,0,0,0,0,4
aVC,18.84097505668913,0,1131,6,,8,,1008,1008,2,a,1,1,0,145,0,,,,,,,,240,3,0,184,8,0,3,9,0,0,5,0,1
evS,18.941678004534932,0,1137,27,,8,,1008,1008,2,a,1,1,-1,145,0,,,,,,,,240,3,0,186,8,0,3,9,0,0,21,0,1
aVC,19.39117913832177,0,1164,1,,7,,1008,1008,2,a,1,1,-1,146,0,,,,,,,,240,3,0,186,7,0,3,9,0,0,-26,0,1
aVC,19.4075736961449,0,1165,1,,6,,1008,1008,2,a,1,1,-1,147,0,,,,,,,,240,3,0,186,6,0,3,9,0,0,0,0,2
aVC,19.424013605441953,0,1166,1,,5,,1008,1008,2,a,1,1,7,148,0,,,,,,,,240,3,0,186,5,0,3,9,0,0,0,0,1
aVC,19.44179138321973,0,1167,1,,12,,1008,1008,2,a,1,1,-1,149,0,,,,,,,,240,3,0,186,12,0,3,9,0,0,0,0,1
aVC,19.457687074829707,0,1168,0,,11,,1008,1008,2,a,1,1,0,150,0,,,,,,,,240,3,0,184,11,0,3,9,0,0,-1,0,1
wNC,19.45802721088413,0,1168,0,,11,,1008,1008,2,a,1,1,0,150,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
ePL,19.458095238095012,0,1168,0,,11,,1008,1008,2,a,1,1,0,150,0,,,,,,,,240,3,4,184,11,184,3,9,0,0,0,0,3
evM,19.458140589568934,0,1168,0,,11,,1008,1008,2,a,1,1,0,150,0,,,,,,,,240,3,4,184,11,184,0,9,0,0,0,0,4
evS,19.458185941042856,0,1168,1,,11,,1008,1008,2,a,1,1,-1,150,0,,,,,,,,240,3,4,184,11,184,0,10,0,0,1,0,1
aVC,19.47403628117891,0,1169,1,,10,,1008,1008,2,a,1,1,-1,151,0,,,,,,,,240,3,4,170,10,184,0,10,0,0,0,0,2
aVC,19.49072562358254,0,1170,1,,9,,1008,1008,2,a,1,1,-1,152,0,,,,,,,,240,3,4,170,9,184,0,10,0,0,0,0,3
aVC,19.507437641723133,0,1171,6,,8,,1008,1008,2,a,1,1,0,153,0,,,,,,,,240,3,4,170,8,184,0,10,0,0,5,0,1
wNC,19.608117913831975,0,1177,7,,8,,1008,1008,2,a,1,1,-1,153,0,,,,,,,,240,3,0,186,8,184,0,10,0,0,1,0,1
aVC,19.72396825396803,0,1184,1,,7,,1008,1008,2,a,1,1,-1,154,0,,,,,,,,240,3,0,186,7,184,0,10,0,0,-6,0,1
aVC,19.740657596371655,0,1185,1,,6,,1008,1008,2,a,1,1,-1,155,0,,,,,,,,240,3,0,186,6,184,0,10,0,0,0,0,2
aVC,19.757346938775278,0,1186,1,,5,,1008,1008,2,a,1,1,0,156,0,,,,,,,,240,3,0,186,5,184,0,10,0,0,0,0,1
fCB,19.77541950113355,0,1187,0,,5,,1344,1344,2,e,1,1,7,156,0,,,,,,,,64,5,0,186,5,184,0,10,0,0,-1,0,1
aVC,19.77546485260747,0,1187,1,,12,,1344,1344,2,e,1,1,-1,157,0,,,,,,,,64,5,0,186,12,184,0,10,0,0,1,0,1
aVC,19.790680272108602,0,1188,1,,11,,1344,1344,2,e,1,1,-1,158,0,,,,,,,,64,5,0,170,11,184,0,10,0,0,0,0,2
aVC,19.80689342403604,0,1189,1,,10,,1344,1344,2,e,1,1,-1,159,0,,,,,,,,64,5,0,186,10,184,0,10,0,0,0,0,3
aVC,19.823287981859167,0,1190,1,,9,,1344,1344,2,e,1,1,-1,160,0,,,,,,,,64,5,0,186,9,184,0,10,0,0,0,0,4
aVC,19.839999999999755,0,1191,3,,8,,1344,1344,2,e,1,1,-1,161,0,,,,,,,,64,5,0,186,8,184,0,10,0,0,2,0,1
aVC,19.88975056689318,0,1194,1,,7,,1344,1344,2,e,1,1,-1,162,0,,,,,,,,64,5,0,186,7,184,0,10,0,0,-2,0,1
aVC,19.906213151927194,0,1195,1,,6,,1344,1344,2,e,1,1,-1,163,0,,,,,,,,64,5,0,186,6,184,0,10,0,0,0,0,2
aVC,19.922630385487285,0,1196,1,,5,,1344,1344,2,e,1,1,0,164,0,,,,,,,,64,5,0,186,5,184,0,10,0,0,0,0,1
fCA,19.940158730158487,0,1197,0,,5,,1424,1424,2,d+,1,1,7,164,0,,,,,,,,144,5,0,186,5,184,0,10,0,0,-1,0,1
aVC,19.94022675736937,0,1197,1,,12,,1424,1424,2,d+,1,1,-1,165,0,,,,,,,,144,5,0,186,12,184,0,10,0,0,1,0,1
aVC,19.955691609977077,0,1198,1,,11,,1424,1424,2,d+,1,1,-1,166,0,,,,,,,,144,5,0,170,11,184,0,10,0,0,0,0,2
aVC,19.972131519274125,0,1199,1,,10,,1424,1424,2,d+,1,1,-1,167,0,,,,,,,,144,5,0,186,10,184,0,10,0,0,0,0,3
aVC,19.988571428571177,0,1200,1,,9,,1424,1424,2,d+,1,1,-1,168,0,,,,,,,,144,5,0,186,9,184,0,10,0,0,0,0,4
aVC,20.00505668934215,0,1201,3,,8,,1424,1424,2,d+,1,1,-1,169,0,,,,,,,,144,5,0,186,8,184,0,10,0,0,2,0,1
aVC,20.05507936507911,0,1204,1,,7,,1424,1424,2,d+,1,1,-1,170,0,,,,,,,,144,5,0,170,7,184,0,10,0,0,-2,0,1
aVC,20.071496598639197,0,1205,1,,6,,1424,1424,2,d+,1,1,-1,171,0,,,,,,,,144,5,0,170,6,184,0,10,0,0,0,0,2
aVC,20.08793650793625,0,1206,1,,5,,1424,1424,2,d+,1,1,0,172,0,,,,,,,,144,5,0,170,5,184,0,10,0,0,0,0,1
fCA,20.107392290249173,0,1207,0,,5,,1504,1504,2,d,1,1,7,172,0,,,,,,,,224,5,0,170,5,184,0,10,0,0,-1,0,1
aVC,20.107482993197017,0,1207,0,,12,,1504,1504,2,d,1,1,0,173,0,,,,,,,,224,5,0,170,12,184,0,10,0,0,0,0,1
ePL,20.107823129251432,0,1207,0,,12,,1504,1504,2,d,1,1,0,173,0,,,,,,,,224,5,0,170,12,0,0,10,0,0,0,0,2
evM,20.107868480725354,0,1207,0,,12,,1504,1504,2,d,1,1,0,173,0,,,,,,,,224,5,0,170,12,0,3,10,0,0,0,0,3
evS,20.107913832199277,0,1207,1,,12,,1504,1504,2,d,1,1,-1,173,0,,,,,,,,224,5,0,170,12,0,3,9,0,0,1,0,1
aVC,20.121587301587024,0,1208,1,,11,,1504,1504,2,d,1,1,-1,174,0,,,,,,,,224,5,0,184,11,0,3,9,0,0,0,0,2
aVC,20.13827664399065,0,1209,1,,10,,1504,1504,2,d,1,1,-1,175,0,,,,,,,,224,5,0,184,10,0,3,9,0,0,0,0,3
aVC,20.154829931972507,0,1210,1,,9,,1504,1504,2,d,1,1,-1,176,0,,,,,,,,224,5,0,184,9,0,3,9,0,0,0,0,4
aVC,20.171224489795637,0,1211,33,,8,,1504,1504,2,d,1,1,-1,177,0,,,,,,,,224,5,0,184,8,0,3,9,0,0,32,0,1
aVC,20.721383219954365,0,1244,1,,7,,1504,1504,2,d,1,1,-1,178,0,,,,,,,,224,5,0,186,7,0,3,9,0,0,-32,0,1
aVC,20.737800453514456,0,1245,1,,6,,1504,1504,2,d,1,1,-1,179,0,,,,,,,,224,5,0,186,6,0,3,9,0,0,0,0,2
aVC,20.754489795918083,0,1246,1,,5,,1504,1504,2,d,1,1,7,180,0,,,,,,,,224,5,0,186,5,0,3,9,0,0,0,0,1
aVC,20.772335600906743,0,1247,1,,12,,1504,1504,2,d,1,1,-1,181,0,,,,,,,,224,5,0,186,12,0,3,9,0,0,0,0,1
aVC,20.788435374149373,0,1248,0,,11,,1504,1504,2,d,1,1,0,182,0,,,,,,,,224,5,0,184,11,0,3,9,0,0,-1,0,1
wNC,20.788775510203795,0,1248,0,,11,,1504,1504,2,d,1,1,0,182,0,,,,,,,,224,5,4,184,11,0,3,9,0,0,0,0,2
ePL,20.788820861677717,0,1248,0,,11,,1504,1504,2,d,1,1,0,182,0,,,,,,,,224,5,4,184,11,184,3,9,0,0,0,0,3
evM,20.78886621315164,0,1248,0,,11,,1504,1504,2,d,1,1,0,182,0,,,,,,,,224,5,4,184,11,184,0,9,0,0,0,0,4
evS,20.78891156462556,0,1248,1,,11,,1504,1504,2,d,1,1,-1,182,0,,,,,,,,224,5,4,184,11,184,0,10,0,0,1,0,1
aVC,20.804761904761616,0,1249,1,,10,,1504,1504,2,d,1,1,-1,183,0,,,,,,,,224,5,4,170,10,184,0,10,0,0,0,0,2
aVC,20.821451247165246,0,1250,1,,9,,1504,1504,2,d,1,1,-1,184,0,,,,,,,,224,5,4,170,9,184,0,10,0,0,0,0,3
aVC,20.838163265305838,0,1251,6,,8,,1504,1504,2,d,1,1,0,185,0,,,,,,,,224,5,4,170,8,184,0,10,0,0,5,0,1
wNC,20.93886621315164,0,1257,27,,8,,1504,1504,2,d,1,1,-1,185,0,,,,,,,,224,5,0,186,8,184,0,10,0,0,21,0,1
aVC,21.388458049886335,0,1284,1,,7,,1504,1504,2,d,1,1,-1,186,0,,,,,,,,224,5,0,186,7,184,0,10,0,0,-26,0,1
aVC,21.404897959183387,0,1285,1,,6,,1504,1504,2,d,1,1,-1,187,0,,,,,,,,224,5,0,186,6,184,0,10,0,0,0,0,2
aVC,21.42133786848044,0,1286,1,,5,,1504,1504,2,d,1,1,7,188,0,,,,,,,,224,5,0,186,5,184,0,10,0,0,0,0,1
aVC,21.43950113378656,0,1287,0,,12,,1504,1504,2,d,1,1,0,189,0,,,,,,,,224,5,0,186,12,184,0,10,0,0,-1,0,1
ePL,21.43984126984098,0,1287,0,,12,,1504,1504,2,d,1,1,0,189,0,,,,,,,,224,5,0,186,12,0,0,10,0,0,0,0,2
evM,21.4398866213149,0,1287,0,,12,,1504,1504,2,d,1,1,0,189,0,,,,,,,,224,5,0,186,12,0,3,10,0,0,0,0,3
evS,21.439931972788823,0,1287,1,,12,,1504,1504,2,d,1,1,-1,189,0,,,,,,,,224,5,0,186,12,0,3,9,0,0,1,0,1
aVC,21.454920634920345,0,1288,1,,11,,1504,1504,2,d,1,1,-1,190,0,,,,,,,,224,5,0,184,11,0,3,9,0,0,0,0,2
aVC,21.471609977323972,0,1289,1,,10,,1504,1504,2,d,1,1,-1,191,0,,,,,,,,224,5,0,184,10,0,3,9,0,0,0,0,3
aVC,21.488276643990638,0,1290,1,,9,,1504,1504,2,d,1,1,-1,192,0,,,,,,,,224,5,0,184,9,0,3,9,0,0,0,0,4
aVC,21.504648526076807,0,1291,6,,8,,1504,1504,2,d,1,1,0,193,0,,,,,,,,224,5,0,184,8,0,3,9,0,0,5,0,1
evS,21.60535147392261,0,1297,27,,8,,1504,1504,2,d,1,1,-1,193,0,,,,,,,,224,5,0,186,8,0,3,9,0,0,21,0,1
aVC,22.05480725623553,0,1324,1,,7,,1504,1504,2,d,1,1,-1,194,0,,,,,,,,224,5,0,186,7,0,3,9,0,0,-26,0,1
aVC,22.071247165532583,0,1325,1,,6,,1504,1504,2,d,1,1,-1,195,0,,,,,,,,224,5,0,186,6,0,3,9,0,0,0,0,2
aVC,22.087687074829635,0,1326,1,,5,,1504,1504,2,d,1,1,7,196,0,,,,,,,,224,5,0,186,5,0,3,9,0,0,0,0,1
aVC,22.105600907029178,0,1327,1,,12,,1504,1504,2,d,1,1,-1,197,0,,,,,,,,224,5,0,186,12,0,3,9,0,0,0,0,1
aVC,22.12140589569131,0,1328,0,,11,,1504,1504,2,d,1,1,0,198,0,,,,,,,,224,5,0,184,11,0,3,9,0,0,-1,0,1
wNC,22.121746031745733,0,1328,0,,11,,1504,1504,2,d,1,1,0,198,0,,,,,,,,224,5,4,184,11,0,3,9,0,0,0,0,2
ePL,22.121791383219655,0,1328,0,,11,,1504,1504,2,d,1,1,0,198,0,,,,,,,,224,5,4,184,11,184,3,9,0,0,0,0,3
evM,22.121836734693577,0,1328,0,,11,,1504,1504,2,d,1,1,0,198,0,,,,,,,,224,5,4,184,11,184,0,9,0,0,0,0,4
evS,22.1218820861675,0,1328,1,,11,,1504,1504,2,d,1,1,-1,198,0,,,,,,,,224,5,4,184,11,184,0,10,0,0,1,0,1
aVC,22.137732426303554,0,1329,1,,10,,1504,1504,2,d,1,1,-1,199,0,,,,,,,,224,5,4,170,10,184,0,10,0,0,0,0,2
aVC,22.154399092970223,0,1330,1,,9,,1504,1504,2,d,1,1,-1,200,0,,,,,,,,224,5,4,170,9,184,0,10,0,0,0,0,3
aVC,22.171111111110815,0,1331,6,,8,,1504,1504,2,d,1,1,0,201,0,,,,,,,,224,5,4,170,8,184,0,10,0,0,5,0,1
wNC,22.271791383219657,0,1337,27,,8,,1504,1504,2,d,1,1,-1,201,0,,,,,,,,224,5,0,186,8,184,0,10,0,0,21,0,1
aVC,22.721428571428273,0,1364,1,,7,,1504,1504,2,d,1,1,-1,202,0,,,,,,,,224,5,0,170,7,184,0,10,0,0,-26,0,1
aVC,22.7381179138319,0,1365,1,,6,,1504,1504,2,d,1,1,-1,203,0,,,,,,,,224,5,0,170,6,184,0,10,0,0,0,0,2
aVC,22.754557823128952,0,1366,1,,5,,1504,1504,2,d,1,1,0,204,0,,,,,,,,224,5,0,170,5,184,0,10,0,0,0,0,1
fCA,22.773764172335298,0,1367,0,,5,,1344,1344,2,e,1,1,7,204,0,,,,,,,,64,5,0,170,5,184,0,10,0,0,-1,0,1
aVC,22.773854875283142,0,1367,0,,12,,1344,1344,2,e,1,1,0,205,0,,,,,,,,64,5,0,170,12,184,0,10,0,0,0,0,1
ePL,22.77421768707452,0,1367,0,,12,,1344,1344,2,e,1,1,0,205,0,,,,,,,,64,5,0,170,12,0,0,10,0,0,0,0,2
evM,22.77426303854844,0,1367,0,,12,,1344,1344,2,e,1,1,0,205,0,,,,,,,,64,5,0,170,12,0,3,10,0,0,0,0,3
evS,22.774308390022362,0,1367,1,,12,,1344,1344,2,e,1,1,-1,205,0,,,,,,,,64,5,0,170,12,0,3,9,0,0,1,0,1
aVC,22.78802721088403,0,1368,1,,11,,1344,1344,2,e,1,1,-1,206,0,,,,,,,,64,5,0,184,11,0,3,9,0,0,0,0,2
aVC,22.80471655328766,0,1369,1,,10,,1344,1344,2,e,1,1,-1,207,0,,,,,,,,64,5,0,184,10,0,3,9,0,0,0,0,3
aVC,22.821292517006476,0,1370,1,,9,,1344,1344,2,e,1,1,-1,208,0,,,,,,,,64,5,0,184,9,0,3,9,0,0,0,0,4
aVC,22.837664399092642,0,1371,16,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,0,184,8,0,3,9,0,0,15,0,1
wNC,23.10539682539649,0,1387,2,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,20,186,8,0,3,9,0,0,-14,0,1
wNC,23.138616780045016,0,1389,4,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,16,184,8,0,3,9,0,0,2,0,1
wNC,23.20537414965953,0,1393,4,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,6,170,8,0,3,9,0,0,0,0,2
wNC,23.272222222221888,0,1397,2,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,20,186,8,0,3,9,0,0,-2,0,1
wNC,23.305600907029145,0,1399,4,,8,,1344,1344,2,e,1,1,0,209,0,,,,,,,,64,5,16,184,8,0,3,9,0,0,2,0,1
wNC,23.37226757369581,0,1403,1,,8,,1344,1344,2,e,1,1,-1,209,0,,,,,,,,64,5,6,170,8,0,3,9,0,0,-3,0,1
aVC,23.388117913831866,0,1404,1,,7,,1344,1344,2,e,1,1,-1,210,0,,,,,,,,64,5,6,170,7,0,3,9,0,0,0,0,2
aVC,23.404331065759305,0,1405,1,,6,,1344,1344,2,e,1,1,-1,211,0,,,,,,,,64,5,6,186,6,0,3,9,0,0,0,0,3
aVC,23.420770975056357,0,1406,1,,5,,1344,1344,2,e,1,1,7,212,0,,,,,,,,64,5,6,186,5,0,3,9,0,0,0,0,1
aVC,23.438367346938442,0,1407,1,,12,,1344,1344,2,e,1,1,-1,213,0,,,,,,,,64,5,6,186,12,0,3,9,0,0,0,0,1
aVC,23.45444444444411,0,1408,0,,11,,1344,1344,2,e,1,1,0,214,0,,,,,,,,64,5,6,184,11,0,3,9,0,0,-1,0,1
wNC,23.454784580498533,0,1408,0,,11,,1344,1344,2,e,1,1,0,214,0,,,,,,,,64,5,4,184,11,0,3,9,0,0,0,0,2
ePL,23.454852607709416,0,1408,0,,11,,1344,1344,2,e,1,1,0,214,0,,,,,,,,64,5,4,184,11,184,3,9,0,0,0,0,3
evM,23.454897959183338,0,1408,0,,11,,1344,1344,2,e,1,1,0,214,0,,,,,,,,64,5,4,184,11,184,0,9,0,0,0,0,4
evS,23.45494331065726,0,1408,1,,11,,1344,1344,2,e,1,1,-1,214,0,,,,,,,,64,5,4,184,11,184,0,10,0,0,1,0,1
aVC,23.470793650793315,0,1409,1,,10,,1344,1344,2,e,1,1,-1,215,0,,,,,,,,64,5,4,170,10,184,0,10,0,0,0,0,2
aVC,23.487482993196945,0,1410,1,,9,,1344,1344,2,e,1,1,-1,216,0,,,,,,,,64,5,4,170,9,184,0,10,0,0,0,0,3
aVC,23.504195011337536,0,1411,6,,8,,1344,1344,2,e,1,1,0,217,0,,,,,,,,64,5,4,170,8,184,0,10,0,0,5,0,1
wNC,23.60487528344638,0,1417,27,,8,,1344,1344,2,e,1,1,-1,217,0,,,,,,,,64,5,0,186,8,184,0,10,0,0,21,0,1
aVC,24.054489795918034,0,1444,1,,7,,1344,1344,2,e,1,1,-1,218,0,,,,,,,,64,5,0,186,7,184,0,10,0,0,-26,0,1
aVC,24.070929705215086,0,1445,1,,6,,1344,1344,2,e,1,1,-1,219,0,,,,,,,,64,5,0,186,6,184,0,10,0,0,0,0,2
aVC,24.087369614512138,0,1446,1,,5,,1344,1344,2,e,1,1,7,220,0,,,,,,,,64,5,0,186,5,184,0,10,0,0,0,0,1
aVC,24.10541950113345,0,1447,0,,12,,1344,1344,2,e,1,1,0,221,0,,,,,,,,64,5,0,186,12,184,0,10,0,0,-1,0,1
ePL,24.10578231292483,0,1447,0,,12,,1344,1344,2,e,1,1,0,221,0,,,,,,,,64,5,0,186,12,0,0,10,0,0,0,0,2
evM,24.105827664398753,0,1447,0,,12,,1344,1344,2,e,1,1,0,221,0,,,,,,,,64,5,0,186,12,0,3,10,0,0,0,0,3
evS,24.105873015872675,0,1447,1,,12,,1344,1344,2,e,1,1,-1,221,0,,,,,,,,64,5,0,186,12,0,3,9,0,0,1,0,1
aVC,24.12092970521508,0,1448,1,,11,,1344,1344,2,e,1,1,-1,222,0,,,,,,,,64,5,0,184,11,0,3,9,0,0,0,0,2
aVC,24.137641723355667,0,1449,1,,10,,1344,1344,2,e,1,1,-1,223,0,,,,,,,,64,5,0,184,10,0,3,9,0,0,0,0,3
aVC,24.154285714285372,0,1450,1,,9,,1344,1344,2,e,1,1,-1,224,0,,,,,,,,64,5,0,184,9,0,3,9,0,0,0,0,4
aVC,24.170680272108502,0,1451,6,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,0,184,8,0,3,9,0,0,5,0,1
evS,24.271383219954306,0,1457,10,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,0,186,8,0,3,9,0,0,4,0,1
wNC,24.438140589568807,0,1467,2,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,20,186,8,0,3,9,0,0,-8,0,1
wNC,24.471383219954294,0,1469,4,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,16,184,8,0,3,9,0,0,2,0,1
wNC,24.538117913831847,0,1473,4,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,6,170,8,0,3,9,0,0,0,0,2
wNC,24.604965986394205,0,1477,2,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,20,186,8,0,3,9,0,0,-2,0,1
wNC,24.638253968253615,0,1479,4,,8,,1344,1344,2,e,1,1,0,225,0,,,,,,,,64,5,16,184,8,0,3,9,0,0,2,0,1
wNC,24.70501133786813,0,1483,1,,8,,1344,1344,2,e,1,1,-1,225,0,,,,,,,,64,5,6,170,8,0,3,9,0,0,-3,0,1
aVC,24.720861678004184,0,1484,1,,7,,1344,1344,2,e,1,1,-1,226,0,,,,,,,,64,5,6,170,7,0,3,9,0,0,0,0,2
aVC,24.737324263038197,0,1485,1,,6,,1344,1344,2,e,1,1,-1,227,0,,,,,,,,64,5,6,186,6,0,3,9,0,0,0,0,3
aVC,24.754013605441823,0,1486,1,,5,,1344,1344,2,e,1,1,7,228,0,,,,,,,,64,5,6,186,5,0,3,9,0,0,0,0,1
aVC,24.771882086167444,0,1487,1,,12,,1344,1344,2,e,1,1,-1,229,0,,,,,,,,64,5,6,186,12,0,3,9,0,0,0,0,1
aVC,24.787959183673113,0,1488,0,,11,,1344,1344,2,e,1,1,0,230,0,,,,,,,,64,5,6,184,11,0,3,9,0,0,-1,0,1
wNC,24.788299319727535,0,1488,0,,11,,1344,1344,2,e,1,1,0,230,0,,,,,,,,64,5,4,184,11,0,3,9,0,0,0,0,2
ePL,24.788344671201457,0,1488,0,,11,,1344,1344,2,e,1,1,0,230,0,,,,,,,,64,5,4,184,11,184,3,9,0,0,0,0,3
evM,24.78839002267538,0,1488,0,,11,,1344,1344,2,e,1,1,0,230,0,,,,,,,,64,5,4,184,11,184,0,9,0,0,0,0,4
evS,24.7884353741493,0,1488,1,,11,,1344,1344,2,e,1,1,-1,230,0,,,,,,,,64,5,4,184,11,184,0,10,0,0,1,0,1
aVC,24.804285714285356,0,1489,1,,10,,1344,1344,2,e,1,1,-1,231,0,,,,,,,,64,5,4,170,10,184,0,10,0,0,0,0,2
aVC,24.820975056688987,0,1490,1,,9,,1344,1344,2,e,1,1,-1,232,0,,,,,,,,64,5,4,170,9,184,0,10,0,0,0,0,3
aVC,24.837687074829578,0,1491,3,,8,,1344,1344,2,e,1,1,-1,233,0,,,,,,,,64,5,4,170,8,184,0,10,0,0,2,0,1
aVC,24.88739229024908,0,1494,1,,7,,1344,1344,2,e,1,1,-1,234,0,,,,,,,,64,5,4,170,7,184,0,10,0,0,-2,0,1
aVC,24.903605442176517,0,1495,1,,6,,1344,1344,2,e,1,1,-1,235,0,,,,,,,,64,5,4,186,6,184,0,10,0,0,0,0,2
aVC,24.92004535147357,0,1496,1,,5,,1344,1344,2,e,1,1,0,236,1,,,,,,,,64,5,4,186,5,184,0,10,0,0,0,1,1
fCB,24.937755102040462,0,1497,0,,5,,672,672,3,e,1,1,7,236,0,,,,,,,,160,2,4,186,5,184,0,10,0,0,-1,0,1
aVC,24.937800453514384,0,1497,1,,12,,672,672,3,e,1,1,-1,237,0,,,,,,,,160,2,4,186,12,184,0,10,0,0,1,0,1
aVC,24.953718820861322,0,1498,0,,11,,672,672,3,e,1,1,0,238,0,,,,,,,,160,2,4,184,11,184,0,10,0,0,-1,0,1
evS,24.9539682539679,0,1498,1,,11,,672,672,3,e,1,1,-1,238,0,,,,,,,,160,2,4,184,11,184,0,10,0,0,1,0,1
aVC,24.969818594103955,0,1499,1,,10,,672,672,3,e,1,1,-1,239,0,,,,,,,,160,2,4,170,10,184,0,10,0,0,0,0,2
aVC,24.986507936507586,0,1500,1,,9,,672,672,3,e,1,1,-1,240,0,,,,,,,,160,2,4,170,9,184,0,10,0,0,0,0,3
aVC,25.003197278911216,0,1501,3,,8,,672,672,3,e,1,1,-1,241,0,,,,,,,,160,2,4,170,8,184,0,10,0,0,2,0,1
aVC,25.052902494330716,0,1504,1,,7,,672,672,3,e,1,1,-1,242,0,,,,,,,,160,2,4,170,7,184,0,10,0,0,-2,0,1
aVC,25.06936507936473,0,1505,1,,6,,672,672,3,e,1,1,-1,243,0,,,,,,,,160,2,4,186,6,184,0,10,0,0,0,0,2
aVC,25.08580498866178,0,1506,1,,5,,672,672,3,e,1,1,0,244,-1,,,,,,,,160,2,4,186,5,184,0,10,0,0,0,-1,1
fCB,25.103401360543867,0,1507,0,,5,,1344,1344,2,e,1,1,7,244,0,,,,,,,,64,5,4,186,5,184,0,10,0,0,-1,0,1
aVC,25.10344671201779,0,1507,1,,12,,1344,1344,2,e,1,1,-1,245,0,,,,,,,,64,5,4,186,12,184,0,10,0,0,1,0,1
aVC,25.119501133786496,0,1508,0,,11,,1344,1344,2,e,1,1,0,246,0,,,,,,,,64,5,4,184,11,184,0,10,0,0,-1,0,1
evS,25.11997732426269,0,1508,1,,11,,1344,1344,2,e,1,1,-1,246,0,,,,,,,,64,5,4,184,11,184,0,10,0,0,1,0,1
aVC,25.135827664398743,0,1509,1,,10,,1344,1344,2,e,1,1,-1,247,0,,,,,,,,64,5,4,170,10,184,0,10,0,0,0,0,2
aVC,25.152517006802373,0,1510,1,,9,,1344,1344,2,e,1,1,-1,248,0,,,,,,,,64,5,4,170,9,184,0,10,0,0,0,0,3
