#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
aVC,15.76659863945533,2,946,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,11,66,0,10,0,0
aVC,15.783151927437189,1,947,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,15.783287981858956,2,947,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,10,66,0,10,0,0
aVC,15.800045351473468,1,949,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,15.816507936507483,1,949,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,15.81664399092925,2,949,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,9,66,0,10,0,0
aVC,15.833219954648072,1,950,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,15.83335600906984,2,951,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,8,66,0,10,0,0
aVC,15.849886621314738,1,951,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,15.850022675736506,2,952,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,7,66,0,10,0,0
aVC,15.867959183673015,1,953,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
fCA,15.868004535146937,2,953,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
fCB,15.86804988662086,2,953,,,,,,,,,1,,,,,,,,,,,,160,4,8,171,7,66,0,10,0,0
aVC,15.868095238094782,2,953,,,,,,,,,1,,,,,,,,,,,,160,4,8,171,13,66,0,10,0,0
wNC,15.868163265305666,0,953,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,15.868163265305666,1,953,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,15.868163265305666,2,953,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,13,66,0,10,0,0
aVC,15.883129251700222,2,953,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,12,66,0,10,0,0
mode,15.883129251700222,1,953,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,15.899591836734235,2,954,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,11,66,0,10,0,0
aVC,15.916281179137862,2,955,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,10,66,0,10,0,0
fCA,16.001972789115186,1,961,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,16.002018140589108,1,961,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,16.00206349206303,1,961,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
ePL,16.002290249432644,0,961,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,16.002290249432644,1,961,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,16.002290249432644,2,961,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,10,0,0,10,0,0
evM,16.002335600906566,0,961,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,16.002335600906566,1,961,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,16.002335600906566,2,961,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,10,0,3,10,0,0
evS,16.002380952380488,0,961,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,16.002380952380488,1,961,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,16.002380952380488,2,961,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,10,0,3,9,0,0
mode,16.002517006802258,1,961,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,16.016530612244416,1,961,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,16.016553287981377,1,961,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
fCB,16.033242630385004,1,962,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
fCB,16.049954648525592,1,963,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
mode,16.06666666666618,1,964,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,16.08312925170019,2,965,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,9,0,3,9,0,0
aVC,16.099818594103816,2,966,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,8,0,3,9,0,0
aVC,16.116530612244404,2,967,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,0,3,9,0,0
aVC,16.134104308389528,1,969,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
fCA,16.13414965986345,2,969,,,,,,,,,1,,,,,,,,,,,,128,4,0,187,7,0,3,9,0,0
fCB,16.134195011337372,2,969,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,7,0,3,9,0,0
aVC,16.134240362811294,2,969,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,13,0,3,9,0,0
mode,16.134467120180908,1,969,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,16.14986394557773,2,969,,,,,,,,,1,,,,,,,,,,,,128,3,0,171,12,0,3,9,0,0
mode,16.14986394557773,1,969,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,16.166326530611745,2,970,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,11,0,3,9,0,0
aVC,16.183038548752336,2,971,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,10,0,3,9,0,0
aVC,16.21637188208567,2,973,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,9,0,3,9,0,0
aVC,16.2330612244893,2,974,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,8,0,3,9,0,0
aVC,16.24975056689293,2,975,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,7,0,3,9,0,0
fCA,16.267392290248942,1,977,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,9,0,3,9,0,0
fCB,16.267437641722864,1,977,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,0,3,9,0,0
aVC,16.267482993196786,1,977,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
aVC,16.267619047618556,2,977,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,13,0,3,9,0,0
ePL,16.2677097505664,0,977,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,16.2677097505664,1,977,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,16.2677097505664,2,977,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,13,66,3,9,0,0
evM,16.267755102040322,0,977,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,16.267755102040322,1,977,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,16.267755102040322,2,977,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,13,66,0,9,0,0
evS,16.267800453514244,0,977,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,16.267800453514244,1,977,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,16.267800453514244,2,977,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,13,66,0,10,0,0
mode,16.267936507936014,1,977,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,16.2836507936503,1,978,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,16.28378684807207,2,978,,,,,,,,,1,,,,,,,,,,,,128,3,0,185,12,66,0,10,0,0
wNC,16.28385487528295,0,978,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,16.28385487528295,1,978,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,16.28385487528295,2,978,,,,,,,,,1,,,,,,,,,,,,128,3,8,185,12,66,0,10,0,0
mode,16.284013605441682,1,978,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,16.30004535147343,1,979,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,16.3001814058952,2,979,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,11,66,0,10,0,0
aVC,16.31675736961402,1,980,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,16.31687074829883,2,980,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,10,66,0,10,0,0
aVC,16.333877551019917,1,981,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,16.333990929704726,2,981,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,13,66,0,10,0,0
aVC,16.35011337868432,1,982,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,16.35022675736913,2,982,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,12,66,0,10,0,0
aVC,16.36682539682491,1,983,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,16.36693877550972,2,983,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,11,66,0,10,0,0
aVC,16.383514739228538,1,984,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,16.383650793650308,2,984,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,10,66,0,10,0,0
aVC,16.401791383219464,1,985,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,16.401927437641234,2,985,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,13,66,0,10,0,0
wNC,16.401995464852117,0,985,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,16.401995464852117,1,985,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,16.401995464852117,2,985,,,,,,,,,1,,,,,,,,,,,,128,3,0,171,13,66,0,10,0,0
aVC,16.41680272108794,2,986,,,,,,,,,1,,,,,,,,,,,,128,3,0,171,12,66,0,10,0,0
mode,16.41680272108794,1,986,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,16.43326530612195,2,986,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,11,66,0,10,0,0
aVC,16.449977324262537,2,987,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,10,66,0,10,0,0
aVC,16.483310657595865,2,989,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,9,66,0,10,0,0
aVC,16.499999999999492,2,990,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,8,66,0,10,0,0
aVC,16.51671201814008,2,992,,,,,,,,,1,,,,,,,,,,,,128,3,0,187,7,66,0,10,0,0
fCA,16.53424036281128,1,993,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,16.5342857142852,1,993,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,16.53430839002216,1,993,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
fCA,16.534376417233045,2,993,,,,,,,,,1,,,,,,,,,,,,160,3,0,187,7,66,0,10,0,0
fCB,16.534399092970006,2,993,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,66,0,10,0,0
aVC,16.534444444443928,2,993,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,66,0,10,0,0
ePL,16.53453514739177,0,993,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,16.53453514739177,1,993,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,16.53453514739177,2,993,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,0,0,10,0,0
evM,16.534603174602655,0,993,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,16.534603174602655,1,993,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,16.534603174602655,2,993,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,0,3,10,0,0
evS,16.534648526076577,0,993,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,16.534648526076577,1,993,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,16.534648526076577,2,993,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,0,3,9,0,0
mode,16.534761904761385,1,993,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,16.550136054421248,1,994,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,16.55018140589517,1,994,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,16.55031746031694,2,994,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,12,0,3,9,0,0
fCB,16.5668707482988,1,995,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,16.56700680272057,2,995,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,11,0,3,9,0,0
fCB,16.58356009070243,1,996,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,16.5836961451242,2,996,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,10,0,3,9,0,0
mode,16.60024943310606,1,997,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,16.616712018140078,2,998,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,9,0,3,9,0,0
aVC,16.633401360543708,2,999,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,8,0,3,9,0,0
aVC,16.650090702947338,2,1000,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,0,3,9,0,0
fCA,16.667845804988154,1,1001,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,16.667891156462076,1,1001,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
fCA,16.66798185940992,2,1001,,,,,,,,,1,,,,,,,,,,,,0,4,0,187,7,0,3,9,0,0
fCB,16.668027210883842,2,1001,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,7,0,3,9,0,0
aVC,16.668072562357764,2,1001,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,0,3,9,0,0
evS,16.668072562357764,0,1001,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,16.668072562357764,1,1001,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,16.668072562357764,2,1001,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,0,3,9,0,0
mode,16.668208616779534,1,1001,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,16.68346938775459,1,1002,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,16.683514739228514,1,1002,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,16.683650793650283,2,1002,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,12,0,3,9,0,0
fCB,16.700204081632144,1,1003,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,16.700340136053914,2,1003,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,11,0,3,9,0,0
fCB,16.716893424035774,1,1004,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,16.717029478457544,2,1004,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,10,0,3,9,0,0
mode,16.733560090702444,1,1005,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,16.750022675736457,2,1006,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,9,0,3,9,0,0
aVC,16.766712018140087,2,1007,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,8,0,3,9,0,0
aVC,16.783424036280678,2,1008,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,7,0,3,9,0,0
fCA,16.80108843537365,1,1009,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,16.80111111111061,1,1009,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
aVC,16.80111111111061,2,1009,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,0,3,9,0,0
ePL,16.801201814058455,0,1009,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,16.801201814058455,1,1009,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,16.801201814058455,2,1009,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,66,3,9,0,0
evM,16.801247165532377,0,1009,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,16.801247165532377,1,1009,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,16.801247165532377,2,1009,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,66,0,9,0,0
evS,16.8012925170063,0,1009,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,16.8012925170063,1,1009,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,16.8012925170063,2,1009,,,,,,,,,1,,,,,,,,,,,,0,7,0,187,13,66,0,10,0,0
mode,16.80142857142807,1,1009,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,16.817120181405393,1,1010,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,16.817256235827163,2,1010,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,12,66,0,10,0,0
wNC,16.817346938775007,0,1010,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,16.817346938775007,1,1010,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,16.817346938775007,2,1010,,,,,,,,,1,,,,,,,,,,,,0,7,8,185,12,66,0,10,0,0
mode,16.817482993196776,1,1010,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,16.833514739228523,1,1011,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,16.833650793650293,2,1011,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,11,66,0,10,0,0
aVC,16.850226757369114,1,1012,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,16.850340136053923,2,1012,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,10,66,0,10,0,0
aVC,16.866870748298822,1,1013,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,16.88356009070245,1,1014,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,16.88369614512422,2,1014,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,9,66,0,10,0,0
aVC,16.90024943310608,1,1015,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,16.90038548752785,2,1015,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,8,66,0,10,0,0
aVC,16.91693877550971,1,1016,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,16.91707482993148,2,1016,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,7,66,0,10,0,0
fCA,16.93439909297003,1,1017,,,,,,,,,2,,,,,,,,,,,,0,1,8,171,4,66,0,10,0,0
fCB,16.93444444444395,1,1017,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,4,66,0,10,0,0
aVC,16.934489795917873,1,1017,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,10,66,0,10,0,0
aVC,16.93460317460268,2,1017,,,,,,,,,1,,,,,,,,,,,,0,7,8,171,13,66,0,10,0,0
wNC,16.934693877550526,0,1017,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,16.934693877550526,1,1017,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,10,66,0,10,0,0
wNC,16.934693877550526,2,1017,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,13,66,0,10,0,0
mode,16.934829931972295,1,1017,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,10,66,0,10,0,0
aVC,16.950453514738737,1,1018,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,8,66,0,10,0,0
aVC,16.950589569160506,2,1018,,,,,,,,,1,,,,,,,,,,,,0,7,0,169,12,66,0,10,0,0
mode,16.95081632653012,1,1018,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,8,66,0,10,0,0
aVC,16.966825396824905,2,1019,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,11,66,0,10,0,0
aVC,16.983537414965497,2,1020,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,10,66,0,10,0,0
aVC,17.017074829931484,1,1022,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,7,66,0,10,0,0
aVC,17.017188208616293,2,1022,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,9,66,0,10,0,0
aVC,17.033582766439423,2,1023,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,8,66,0,10,0,0
aVC,17.05027210884305,2,1024,,,,,,,,,1,,,,,,,,,,,,0,7,0,171,7,66,0,10,0,0
fCA,17.070748299319238,1,1025,,,,,,,,,2,,,,,,,,,,,,176,10,0,171,7,66,0,10,0,0
fCB,17.07079365079316,1,1025,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,7,66,0,10,0,0
aVC,17.070839002267082,1,1025,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,18,66,0,10,0,0
fCA,17.070884353741004,2,1025,,,,,,,,,1,,,,,,,,,,,,64,7,0,171,7,66,0,10,0,0
fCB,17.070929705214926,2,1025,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,7,66,0,10,0,0
aVC,17.070975056688848,2,1025,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,14,66,0,10,0,0
evS,17.070975056688848,0,1025,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
evS,17.070975056688848,1,1025,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,18,66,0,10,0,0
evS,17.070975056688848,2,1025,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,14,66,0,10,0,0
mode,17.071111111110618,1,1025,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,17.08405895691558,1,1026,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,17.08417233560039,2,1026,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,66,0,10,0,0
wNC,17.084263038548233,0,1026,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,17.084263038548233,1,1026,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,17.084263038548233,2,1026,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,13,66,0,10,0,0
mode,17.084421768706964,1,1026,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,17.100385487527827,1,1027,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,17.100498866212636,2,1027,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,12,66,0,10,0,0
aVC,17.117052154194496,1,1028,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,17.117188208616266,2,1028,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,11,66,0,10,0,0
aVC,17.133696145124205,1,1029,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,17.150408163264792,1,1030,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,17.1505215419496,2,1030,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,10,66,0,10,0,0
aVC,17.167097505668423,1,1031,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,17.16721088435323,2,1031,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,9,66,0,10,0,0
aVC,17.183786848072053,1,1032,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,17.183922902493823,2,1032,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,8,66,0,10,0,0
fCA,17.20122448979541,1,1033,,,,,,,,,2,,,,,,,,,,,,208,1,8,171,4,66,0,10,0,0
fCB,17.201269841269333,1,1033,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,4,66,0,10,0,0
aVC,17.201315192743255,1,1033,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,66,0,10,0,0
fCA,17.201360544217177,2,1033,,,,,,,,,1,,,,,,,,,,,,128,5,8,171,8,66,0,10,0,0
fCB,17.2014058956911,2,1033,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,8,66,0,10,0,0
aVC,17.20145124716502,2,1033,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,14,66,0,10,0,0
ePL,17.201541950112865,0,1033,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,0,10,0,0
ePL,17.201541950112865,1,1033,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,0,10,0,0
ePL,17.201541950112865,2,1033,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,14,0,0,10,0,0
evM,17.201587301586788,0,1033,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,10,0,0
evM,17.201587301586788,1,1033,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,10,0,0
evM,17.201587301586788,2,1033,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,14,0,3,10,0,0
evS,17.20163265306071,0,1033,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,9,0,0
evS,17.20163265306071,1,1033,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,9,0,0
evS,17.20163265306071,2,1033,,,,,,,,,1,,,,,,,,,,,,128,3,8,171,14,0,3,9,0,0
mode,17.20176870748248,1,1033,,,,,,,,,1,,,,,,,,,,,,208,3,8,185,18,0,3,9,0,0
fCA,17.217142857142342,1,1034,,,,,,,,,1,,,,,,,,,,,,0,3,8,185,18,0,3,9,0,0
fCB,17.217165532879303,1,1034,,,,,,,,,1,,,,,,,,,,,,0,6,8,185,18,0,3,9,0,0
aVC,17.217324263038034,2,1034,,,,,,,,,1,,,,,,,,,,,,128,3,8,185,13,0,3,9,0,0
fCB,17.233877551019894,1,1035,,,,,,,,,1,,,,,,,,,,,,0,7,8,185,18,0,3,9,0,0
aVC,17.234013605441664,2,1035,,,,,,,,,1,,,,,,,,,,,,128,3,8,185,12,0,3,9,0,0
fCB,17.250566893423525,1,1036,,,,,,,,,1,,,,,,,,,,,,0,8,8,185,18,0,3,9,0,0
