#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
vCtrl,26.08546485260731,0,1566,1,{},0,{},424,424,4,c,1,1,0,10,0,{},{},{},{},31,64,2,168,1,0,31
f1Ctrl,26.10365079365039,0,1567,2,20,8,0,376,424,4,c,1,1,-1,10,0,{},{},{},{},31,64,2,120,1,8,31
vCtrl,26.135759637187807,0,1569,3,{},7,{},376,376,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,120,1,7,31
vCtrl,26.185736961450846,0,1572,3,{},6,{},376,376,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,120,1,6,31
vCtrl,26.23548752834427,0,1575,3,{},5,{},376,376,4,d,1,1,-1,5,0,{},{},{},{},31,64,2,120,1,5,31
vCtrl,26.285578231292114,0,1578,3,{},4,{},376,376,4,d,1,1,-1,6,0,{},{},{},{},31,64,2,120,1,4,31
vCtrl,26.335623582766036,0,1581,3,{},3,{},376,376,4,d,1,1,-1,7,0,{},{},{},{},31,64,2,120,1,3,31
vCtrl,26.38569160997692,0,1584,1,{},2,{},376,376,4,d,1,1,-1,8,0,{},{},{},{},31,64,2,120,1,2,31
vCtrl,26.402335600906625,0,1585,1,{},1,{},376,376,4,d,1,1,-1,9,0,{},{},{},{},31,64,2,120,1,1,31
vCtrl,26.41902494331025,0,1586,1,{},0,{},376,376,4,d,1,1,0,10,0,{},{},{},{},31,64,2,120,1,0,31
f1Ctrl,26.436575963718415,0,1587,2,20,8,0,336,376,4,d,1,1,-1,10,0,{},{},{},{},31,64,2,80,1,8,31
vCtrl,26.46907029478417,0,1589,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,80,1,7,31
vCtrl,26.518979591836324,0,1592,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,80,1,6,31
vCtrl,26.569047619047208,0,1595,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,64,2,80,1,5,31
vCtrl,26.619160997732013,0,1598,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,64,2,80,1,4,31
vCtrl,26.669183673468975,0,1601,23,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,64,2,80,1,3,31
vCtrl,27.051791383219534,0,1624,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,64,2,80,1,2,31
vCtrl,27.06848072562316,0,1625,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,64,2,80,1,1,31
vCtrl,27.085170068026788,0,1626,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,64,2,80,1,0,31
f1Ctrl,27.10285714285672,0,1627,2,40,8,0,424,336,4,e,1,1,-1,10,0,{},{},{},{},31,64,2,168,1,8,31
vCtrl,27.135260770974636,0,1629,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,168,1,7,31
vCtrl,27.18532879818552,0,1632,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,168,1,6,31
vCtrl,27.235396825396403,0,1635,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,168,1,5,31
vCtrl,27.285510204081213,0,1638,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,168,1,4,31
vCtrl,27.335532879818174,0,1641,23,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,168,1,3,31
vCtrl,27.718639455781894,0,1664,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,64,2,168,1,2,31
vCtrl,27.73532879818552,0,1665,1,{},1,{},424,424,4,c,1,1,-1,9,0,{},{},{},{},31,64,2,168,1,1,31
vCtrl,27.752018140589147,0,1666,1,{},0,{},424,424,4,c,1,1,0,10,0,{},{},{},{},31,64,2,168,1,0,31
f2Ctrl,27.76972789115604,0,1667,2,40,8,0,252,424,4,c,1,1,-1,10,0,{},{},{},{},31,64,2,252,0,8,31
vCtrl,27.802108843536995,0,1669,3,{},7,{},252,252,4,a,1,1,-1,3,0,{},{},{},{},31,64,2,252,0,7,31
vCtrl,27.85217687074788,0,1672,3,{},6,{},252,252,4,a,1,1,-1,4,0,{},{},{},{},31,64,2,252,0,6,31
vCtrl,27.902244897958763,0,1675,3,{},5,{},252,252,4,a,1,1,-1,5,0,{},{},{},{},31,64,2,252,0,5,31
vCtrl,27.952358276643572,0,1678,3,{},4,{},252,252,4,a,1,1,-1,6,0,{},{},{},{},31,64,2,252,0,4,31
vCtrl,28.002380952380534,0,1681,23,{},3,{},252,252,4,a,1,1,-1,7,0,{},{},{},{},31,64,2,252,0,3,31
vCtrl,28.385374149659427,0,1704,1,{},2,{},252,252,4,a,1,1,-1,8,0,{},{},{},{},31,64,2,252,0,2,31
vCtrl,28.401927437641284,0,1705,1,{},1,{},252,252,4,a,1,1,-1,9,0,{},{},{},{},31,64,2,252,0,1,31
vCtrl,28.41861678004491,0,1706,1,{},0,{},252,252,4,a,1,1,0,10,0,{},{},{},{},31,64,2,252,0,0,31
f2Ctrl,28.436349206348766,0,1707,2,40,8,0,336,252,4,a,1,1,-1,10,0,{},{},{},{},31,64,2,80,1,8,31
vCtrl,28.46870748299276,0,1709,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,80,1,7,31
vCtrl,28.518775510203643,0,1712,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,80,1,6,31
vCtrl,28.568843537414526,0,1715,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,64,2,80,1,5,31
vCtrl,28.618956916099332,0,1718,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,64,2,80,1,4,31
vCtrl,28.66897959183629,0,1721,23,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,64,2,80,1,3,31
vCtrl,29.052335600906584,0,1744,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,64,2,80,1,2,31
vCtrl,29.06902494331021,0,1745,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,64,2,80,1,1,31
vCtrl,29.085714285713838,0,1746,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,64,2,80,1,0,31
f1Ctrl,29.10340136054377,0,1747,2,40,8,0,376,336,4,e,1,1,-1,10,0,{},{},{},{},31,64,2,120,1,8,31
vCtrl,29.135963718820413,0,1749,3,{},7,{},376,376,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,120,1,7,31
vCtrl,29.185873015872563,0,1752,3,{},6,{},376,376,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,120,1,6,31
vCtrl,29.235941043083447,0,1755,3,{},5,{},376,376,4,d,1,1,-1,5,0,{},{},{},{},31,64,2,120,1,5,31
vCtrl,29.286054421768256,0,1758,3,{},4,{},376,376,4,d,1,1,-1,6,0,{},{},{},{},31,64,2,120,1,4,31
vCtrl,29.336077097505218,0,1761,23,{},3,{},376,376,4,d,1,1,-1,7,0,{},{},{},{},31,64,2,120,1,3,31
vCtrl,29.71893424036236,0,1784,1,{},2,{},376,376,4,d,1,1,-1,8,0,{},{},{},{},31,64,2,120,1,2,31
vCtrl,29.735623582765985,0,1785,1,{},1,{},376,376,4,d,1,1,-1,9,0,{},{},{},{},31,64,2,120,1,1,31
vCtrl,29.752312925169612,0,1786,1,{},0,{},376,376,4,d,1,1,0,10,0,{},{},{},{},31,64,2,120,1,0,31
f1Ctrl,29.769977324262584,0,1787,2,40,8,0,424,376,4,d,1,1,-1,10,0,{},{},{},{},31,64,2,168,1,8,31
vCtrl,29.80240362811746,0,1789,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,168,1,7,31
vCtrl,29.852471655328344,0,1792,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,168,1,6,31
vCtrl,29.902539682539228,0,1795,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,168,1,5,31
vCtrl,29.952630385487073,0,1798,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,168,1,4,31
vCtrl,30.002675736960995,0,1801,23,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,168,1,3,31
vCtrl,30.38528344671156,0,1824,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,64,2,168,1,2,31
vCtrl,30.401723356008613,0,1825,1,{},1,{},424,424,4,c,1,1,-1,9,0,{},{},{},{},31,64,2,168,1,1,31
vCtrl,30.418163265305665,0,1826,1,{},0,{},424,424,4,c,1,1,0,10,0,{},{},{},{},31,64,2,168,1,0,31
f1Ctrl,30.436371882085705,0,1827,2,40,8,0,376,424,4,c,1,1,-1,10,0,{},{},{},{},31,64,2,120,1,8,31
vCtrl,30.468140589568694,0,1829,3,{},7,{},376,376,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,120,1,7,31
vCtrl,30.517641723355542,0,1832,3,{},6,{},376,376,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,120,1,6,31
vCtrl,30.567210884353273,0,1835,3,{},5,{},376,376,4,d,1,1,-1,5,0,{},{},{},{},31,64,2,120,1,5,31
vCtrl,30.616689342403152,0,1838,2,{},4,{},376,376,4,d,1,1,-1,6,0,{},{},{},{},31,64,2,120,1,4,31
vCtrl,30.666258503400883,0,1840,3,{},3,{},376,376,4,d,1,1,-1,7,0,{},{},{},{},31,64,2,120,1,3,31
vCtrl,30.71605442176823,0,1843,1,{},2,{},376,376,4,d,1,1,-1,8,0,{},{},{},{},31,64,2,120,1,2,31
vCtrl,30.732426303854396,0,1844,1,{},1,{},376,376,4,d,1,1,-1,9,0,{},{},{},{},31,64,2,120,1,1,31
vCtrl,30.748866213151448,0,1845,2,{},0,{},376,376,4,d,1,1,0,10,0,{},{},{},{},31,64,2,120,1,0,31
f1Ctrl,30.768820861677515,0,1847,1,20,8,0,336,376,4,d,1,1,-1,10,0,{},{},{},{},31,64,2,80,1,8,31
vCtrl,30.79943310657547,0,1848,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,80,1,7,31
vCtrl,30.84854875283397,0,1851,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,80,1,6,31
vCtrl,30.898616780044854,0,1854,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,64,2,80,1,5,31
vCtrl,30.94873015872966,0,1857,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,64,2,80,1,4,31
vCtrl,30.99875283446662,0,1860,63,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,64,2,80,1,3,31
vCtrl,32.048888888888385,0,1923,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,64,2,80,1,2,31
vCtrl,32.06532879818543,0,1924,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,64,2,80,1,1,31
vCtrl,32.08176870748248,0,1925,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,64,2,80,1,0,31
f1Ctrl,32.09997732426251,0,1926,1,79,0,0,376,336,4,e,1,1,8,10,0,{},{},{},{},31,64,2,120,1,0,31
vCtrl,32.100340136053894,0,1927,1,{},8,{},376,376,4,d,1,1,-1,2,0,{},{},{},{},31,64,2,120,1,8,31
vCtrl,32.13226757369562,0,1928,3,{},7,{},376,376,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,120,1,7,31
vCtrl,32.18172335600855,0,1931,3,{},6,{},376,376,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,120,1,6,31
vCtrl,32.23179138321943,0,1934,3,{},5,{},376,376,4,d,1,1,-1,5,0,{},{},{},{},31,64,2,120,1,5,31
vCtrl,32.28219954648474,0,1937,3,{},4,{},376,376,4,d,1,1,-1,6,0,{},{},{},{},31,64,2,120,1,4,31
vCtrl,32.33197278911513,0,1940,23,{},3,{},376,376,4,d,1,1,-1,7,0,{},{},{},{},31,64,2,120,1,3,31
vCtrl,32.71548752834415,0,1963,1,{},2,{},376,376,4,d,1,1,-1,8,0,{},{},{},{},31,64,2,120,1,2,31
vCtrl,32.7319274376412,0,1964,1,{},1,{},376,376,4,d,1,1,-1,9,0,{},{},{},{},31,64,2,120,1,1,31
vCtrl,32.74861678004483,0,1965,1,{},0,{},376,376,4,d,1,1,0,10,-1,{},{},{},{},31,64,2,120,1,0,31
f1Ctrl,32.76664399092918,0,1966,2,40,8,0,504,376,4,d,1,1,-1,10,0,{},{},{},{},31,64,2,248,1,8,31
vCtrl,32.798911564625314,0,1968,3,{},7,{},504,504,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,248,1,7,31
vCtrl,32.84891156462531,0,1971,3,{},6,{},504,504,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,248,1,6,31
vCtrl,32.898639455781776,0,1974,3,{},5,{},504,504,3,a,1,1,-1,5,0,{},{},{},{},31,64,2,248,1,5,31
vCtrl,32.94875283446659,0,1977,3,{},4,{},504,504,3,a,1,1,-1,6,0,{},{},{},{},31,64,2,248,1,4,31
vCtrl,32.99877551020355,0,1980,23,{},3,{},504,504,3,a,1,1,-1,7,0,{},{},{},{},31,64,2,248,1,3,31
vCtrl,33.382380952380416,0,2003,1,{},2,{},504,504,3,a,1,1,-1,8,0,{},{},{},{},31,64,2,248,1,2,31
vCtrl,33.39879818594051,0,2004,1,{},1,{},504,504,3,a,1,1,-1,9,0,{},{},{},{},31,64,2,248,1,1,31
vCtrl,33.415238095237555,0,2005,2,{},0,{},504,504,3,a,1,1,0,10,0,{},{},{},{},31,64,2,248,1,0,31
f2Ctrl,33.435102040815785,0,2007,1,41,8,0,560,504,3,a,1,1,-1,10,0,{},{},{},{},31,64,2,48,2,8,31
vCtrl,33.46582766439855,0,2008,3,{},7,{},560,560,3,g,1,1,-1,3,0,{},{},{},{},31,64,2,48,2,7,31
vCtrl,33.51494331065706,0,2011,3,{},6,{},560,560,3,g,1,1,-1,4,0,{},{},{},{},31,64,2,48,2,6,31
vCtrl,33.565011337867944,0,2014,3,{},5,{},560,560,3,g,1,1,-1,5,0,{},{},{},{},31,64,2,48,2,5,31
vCtrl,33.61510204081579,0,2017,3,{},4,{},560,560,3,g,1,1,-1,6,0,{},{},{},{},31,64,2,48,2,4,31
vCtrl,33.66514739228972,0,2020,23,{},3,{},560,560,3,g,1,1,-1,7,0,{},{},{},{},31,64,2,48,2,3,31
vCtrl,34.04854875283394,0,2043,1,{},2,{},560,560,3,g,1,1,-1,8,0,{},{},{},{},31,64,2,48,2,2,31
vCtrl,34.064943310657064,0,2044,1,{},1,{},560,560,3,g,1,1,-1,9,0,{},{},{},{},31,64,2,48,2,1,31
vCtrl,34.08138321995411,0,2045,1,{},0,{},560,560,3,g,1,1,0,10,1,{},{},{},{},31,64,2,48,2,0,31
f2Ctrl,34.099433106575425,0,2046,2,39,8,0,424,560,3,g,1,1,-1,10,0,{},{},{},{},31,64,2,168,1,8,31
vCtrl,34.13170068027157,0,2048,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,168,1,7,31
vCtrl,34.18167800453461,0,2051,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,168,1,6,31
vCtrl,34.231405895691076,0,2054,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,168,1,5,31
vCtrl,34.28151927437588,0,2057,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,168,1,4,31
vCtrl,34.33156462584981,0,2060,23,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,168,1,3,31
vCtrl,34.71510204081581,0,2083,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,64,2,168,1,2,31
vCtrl,34.73179138321944,0,2084,1,{},1,{},424,424,4,c,1,1,-1,9,0,{},{},{},{},31,64,2,168,1,1,31
vCtrl,34.74823129251649,0,2085,1,{},0,{},424,424,4,c,1,1,0,10,0,{},{},{},{},31,64,2,168,1,0,31
f1Ctrl,34.76664399092918,0,2086,2,40,8,0,336,424,4,c,1,1,-1,10,0,{},{},{},{},31,64,2,80,1,8,31
vCtrl,34.79870748299266,0,2088,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,80,1,7,31
vCtrl,34.84793650793596,0,2091,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,80,1,6,31
vCtrl,34.898004535146846,0,2094,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,64,2,80,1,5,31
vCtrl,34.948412698412156,0,2097,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,64,2,80,1,4,31
vCtrl,34.99818594104254,0,2100,23,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,64,2,80,1,3,31
vCtrl,35.3815646258498,0,2123,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,64,2,80,1,2,31
vCtrl,35.39795918367293,0,2124,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,64,2,80,1,1,31
vCtrl,35.41439909296999,0,2125,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,64,2,80,1,0,31
f1Ctrl,35.43265306122395,0,2126,2,40,8,0,280,336,4,e,1,1,-1,10,0,{},{},{},{},31,64,2,24,1,8,31
vCtrl,35.464875283446176,0,2128,3,{},7,{},280,280,4,g,1,1,-1,3,0,{},{},{},{},31,64,2,24,1,7,31
vCtrl,35.514603174602634,0,2131,3,{},6,{},280,280,4,g,1,1,-1,4,0,{},{},{},{},31,64,2,24,1,6,31
vCtrl,35.5644444444439,0,2134,3,{},5,{},280,280,4,g,1,1,-1,5,0,{},{},{},{},31,64,2,24,1,5,31
vCtrl,35.61467120181351,0,2137,3,{},4,{},280,280,4,g,1,1,-1,6,0,{},{},{},{},31,64,2,24,1,4,31
vCtrl,35.66421768707427,0,2140,23,{},3,{},280,280,4,g,1,1,-1,7,0,{},{},{},{},31,64,2,24,1,3,31
vCtrl,36.04614512471599,0,2163,1,{},2,{},280,280,4,g,1,1,-1,8,0,{},{},{},{},31,64,2,24,1,2,29
vCtrl,36.06251700680216,0,2164,1,{},1,{},280,280,4,g,1,1,-1,9,0,{},{},{},{},31,64,2,24,1,1,29
vCtrl,36.07895691609921,0,2165,2,{},0,{},280,280,4,g,1,1,8,10,0,{},{},{},{},31,64,2,24,1,0,29
vCtrl,36.102380952380386,0,2167,0,{},8,{},280,280,4,g,1,1,0,11,0,{},{},{},{},31,64,2,24,1,8,29
enBit,36.102766439908734,0,2167,0,41,8,0,280,280,4,g,0,1,0,11,0,{},{},{},{},31,64,2,24,1,8,0
enBit,36.1031746031741,0,2167,0,0,8,8,280,280,4,g,1,1,0,11,0,{},{},{},{},31,64,2,24,1,8,31
enBit,36.10321995464802,0,2167,0,0,8,8,280,280,4,g,0,1,0,11,0,{},{},{},{},31,64,2,24,1,8,0
enBit,36.10362811791338,0,2167,0,0,8,8,280,280,4,g,1,1,0,11,0,{},{},{},{},31,64,2,24,1,8,31
enBit,36.1036734693873,0,2167,0,0,8,8,280,280,4,g,0,1,0,11,0,{},{},{},{},31,64,2,24,1,8,0
enBit,36.104081632652665,0,2167,1,0,8,8,280,280,4,g,1,1,-1,11,0,{},{},{},{},31,64,2,24,1,8,31
vCtrl,36.12961451247126,0,2168,3,{},7,{},280,280,4,g,1,1,-1,12,0,{},{},{},{},31,64,2,24,1,7,31
vCtrl,36.1787074829928,0,2171,3,{},6,{},280,280,4,g,1,1,-1,13,0,{},{},{},{},31,64,2,24,1,6,31
vCtrl,36.22877551020368,0,2174,3,{},5,{},280,280,4,g,1,1,-1,14,0,{},{},{},{},31,64,2,24,1,5,31
vCtrl,36.27931972789076,0,2177,3,{},4,{},280,280,4,g,1,1,-1,15,0,{},{},{},{},31,64,2,24,1,4,31
vCtrl,36.329206349205954,0,2180,63,{},3,{},280,280,4,g,1,1,-1,16,0,{},{},{},{},31,64,2,24,1,3,31
vCtrl,37.37931972789076,0,2243,1,{},2,{},280,280,4,g,1,1,-1,17,0,{},{},{},{},31,64,2,24,1,2,31
vCtrl,37.395646258503,0,2244,1,{},1,{},280,280,4,g,1,1,-1,18,0,{},{},{},{},31,64,2,24,1,1,31
vCtrl,37.41233560090663,0,2245,1,{},0,{},280,280,4,g,1,1,0,19,0,{},{},{},{},31,64,2,24,1,0,31
f1Ctrl,37.43179138321955,0,2246,2,79,8,8,316,280,4,g,1,1,-1,19,0,{},{},{},{},31,64,2,60,1,8,31
vCtrl,37.46274376417192,0,2248,3,{},7,{},316,316,4,f,1,1,-1,3,0,{},{},{},{},31,64,2,60,1,7,31
vCtrl,37.512086167800035,0,2251,3,{},6,{},316,316,4,f,1,1,-1,4,0,{},{},{},{},31,64,2,60,1,6,31
vCtrl,37.56215419501092,0,2254,3,{},5,{},316,316,4,f,1,1,-1,5,0,{},{},{},{},31,64,2,60,1,5,31
vCtrl,37.61256235827624,0,2257,3,{},4,{},316,316,4,f,1,1,-1,6,0,{},{},{},{},31,64,2,60,1,4,31
vCtrl,37.66229024943271,0,2260,63,{},3,{},316,316,4,f,1,1,-1,7,0,{},{},{},{},31,64,2,60,1,3,31
vCtrl,38.71240362811752,0,2323,1,{},2,{},316,316,4,f,1,1,-1,8,0,{},{},{},{},31,64,2,60,1,2,31
vCtrl,38.72884353741457,0,2324,1,{},1,{},316,316,4,f,1,1,-1,9,0,{},{},{},{},31,64,2,60,1,1,31
vCtrl,38.74528344671162,0,2325,1,{},0,{},316,316,4,f,1,1,0,10,0,{},{},{},{},31,64,2,60,1,0,31
f1Ctrl,38.765124716552876,0,2326,2,80,8,0,336,316,4,f,1,1,-1,10,0,{},{},{},{},31,64,2,80,1,8,31
vCtrl,38.79591836734653,0,2328,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,80,1,7,31
vCtrl,38.84503401360504,0,2331,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,80,1,6,31
vCtrl,38.89510204081592,0,2334,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,64,2,80,1,5,31
vCtrl,38.94564625850299,0,2337,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,64,2,80,1,4,31
vCtrl,38.99553287981818,0,2340,63,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,64,2,80,1,3,31
vCtrl,40.04544217687033,0,2403,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,64,2,80,1,2,31
vCtrl,40.06179138321954,0,2404,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,64,2,80,1,1,31
vCtrl,40.0782312925166,0,2405,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,64,2,80,1,0,31
f1Ctrl,40.09793650793609,0,2406,2,80,8,0,424,336,4,e,1,1,-1,10,0,{},{},{},{},31,64,2,168,1,8,31
vCtrl,40.12886621315151,0,2408,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,168,1,7,31
vCtrl,40.17798185941002,0,2411,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,168,1,6,31
vCtrl,40.2280498866209,0,2414,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,168,1,5,31
vCtrl,40.278458049886204,0,2417,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,168,1,4,31
vCtrl,40.32818594104267,0,2420,63,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,168,1,3,31
vCtrl,41.378548752834064,0,2483,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,64,2,168,1,2,31
vCtrl,41.395238095237694,0,2484,1,{},1,{},424,424,4,c,1,1,-1,9,0,{},{},{},{},31,64,2,168,1,1,31
vCtrl,41.411927437641324,0,2485,1,{},0,{},424,424,4,c,1,1,0,10,-1,{},{},{},{},31,64,2,168,1,0,31
f1Ctrl,41.432517006802335,0,2486,2,80,8,0,504,424,4,c,1,1,-1,10,0,{},{},{},{},31,64,2,248,1,8,31
vCtrl,41.46256235827626,0,2488,3,{},7,{},504,504,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,248,1,7,31
vCtrl,41.51188208616742,0,2491,3,{},6,{},504,504,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,248,1,6,31
vCtrl,41.561995464852224,0,2494,3,{},5,{},504,504,3,a,1,1,-1,5,0,{},{},{},{},31,64,2,248,1,5,31
vCtrl,41.61247165532841,0,2497,3,{},4,{},504,504,3,a,1,1,-1,6,0,{},{},{},{},31,64,2,248,1,4,31
vCtrl,41.66240362811753,0,2500,3,{},3,{},504,504,3,a,1,1,-1,7,0,{},{},{},{},31,64,2,248,1,3,31
vCtrl,41.71229024943272,0,2503,1,{},2,{},504,504,3,a,1,1,-1,8,0,{},{},{},{},31,64,2,248,1,2,31
vCtrl,41.72879818594066,0,2504,1,{},1,{},504,504,3,a,1,1,-1,9,0,{},{},{},{},31,64,2,248,1,1,31
vCtrl,41.74548752834429,0,2505,1,{},0,{},504,504,3,a,1,1,0,10,0,{},{},{},{},31,64,2,248,1,0,31
f1Ctrl,41.76430839002229,0,2506,2,20,8,0,448,504,3,a,1,1,-1,10,0,{},{},{},{},31,64,2,192,1,8,31
vCtrl,41.79607709750529,0,2508,3,{},7,{},448,448,3,b,1,1,-1,3,0,{},{},{},{},31,64,2,192,1,7,31
vCtrl,41.845963718820485,0,2511,3,{},6,{},448,448,3,b,1,1,-1,4,0,{},{},{},{},31,64,2,192,1,6,31
vCtrl,41.89575963718784,0,2514,3,{},5,{},448,448,3,b,1,1,-1,5,0,{},{},{},{},31,64,2,192,1,5,31
vCtrl,41.94580498866176,0,2517,3,{},4,{},448,448,3,b,1,1,-1,6,0,{},{},{},{},31,64,2,192,1,4,31
vCtrl,41.995827664398725,0,2520,3,{},3,{},448,448,3,b,1,1,-1,7,0,{},{},{},{},31,64,2,192,1,3,31
vCtrl,42.046031746031375,0,2523,1,{},2,{},448,448,3,b,1,1,-1,8,0,{},{},{},{},31,64,2,192,1,2,31
vCtrl,42.062335600906664,0,2524,1,{},1,{},448,448,3,b,1,1,-1,9,0,{},{},{},{},31,64,2,192,1,1,31
vCtrl,42.078752834466755,0,2525,1,{},0,{},448,448,3,b,1,1,0,10,1,{},{},{},{},31,64,2,192,1,0,31
f1Ctrl,42.09816326530575,0,2526,2,20,8,0,424,448,3,b,1,1,-1,10,0,{},{},{},{},31,64,2,168,1,8,31
vCtrl,42.12922902494293,0,2528,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,168,1,7,31
vCtrl,42.179047619047246,0,2531,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,168,1,6,31
vCtrl,42.2288435374146,0,2534,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,168,1,5,31
vCtrl,42.278888888888524,0,2537,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,168,1,4,31
vCtrl,42.328911564625486,0,2540,3,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,168,1,3,31
vCtrl,42.37909297052118,0,2543,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,64,2,168,1,2,31
